trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
2020-08-13,601669.SH,4.15,4.18,4.11,4.15,4.13,0.02,0.4843,467280.97,193544.995
2020-08-14,601669.SH,4.15,4.15,4.08,4.15,4.15,0.0,0.0,484331.17,199302.519
2020-08-17,601669.SH,4.16,4.28,4.13,4.24,4.15,0.09,2.1687,1120890.54,473133.675
2020-08-18,601669.SH,4.25,4.28,4.2,4.24,4.24,0.0,0.0,703860.72,298570.123
2020-08-19,601669.SH,4.23,4.35,4.18,4.28,4.24,0.04,0.9434,1274195.79,545683.012
2020-08-20,601669.SH,4.23,4.25,4.15,4.17,4.28,-0.11,-2.5701,787682.75,330280.69
2020-08-21,601669.SH,4.18,4.21,4.12,4.14,4.17,-0.03,-0.7194,479053.31,199233.164
2020-08-24,601669.SH,4.16,4.16,4.11,4.14,4.14,0.0,0.0,384513.26,159091.463
2020-08-25,601669.SH,4.15,4.16,4.1,4.11,4.14,-0.03,-0.7246,377775.98,155718.802
2020-08-26,601669.SH,4.1,4.11,4.02,4.04,4.11,-0.07,-1.7032,503828.01,204888.463
2020-08-27,601669.SH,4.01,4.11,4.01,4.09,4.04,0.05,1.2376,354243.33,144175.513
2020-08-28,601669.SH,4.1,4.13,4.07,4.13,4.09,0.04,0.978,457842.26,187968.228
2020-08-31,601669.SH,4.16,4.18,4.07,4.07,4.13,-0.06,-1.4528,515444.79,212938.825
2020-09-01,601669.SH,4.09,4.1,4.05,4.08,4.07,0.01,0.2457,321064.47,130867.657
2020-09-02,601669.SH,4.09,4.1,4.05,4.07,4.08,-0.01,-0.2451,332057.47,134959.21
2020-09-03,601669.SH,4.07,4.1,4.05,4.06,4.07,-0.01,-0.2457,298353.35,121327.977
2020-09-04,601669.SH,4.02,4.05,4.0,4.03,4.06,-0.03,-0.7389,391791.53,157471.776
2020-09-07,601669.SH,4.04,4.05,3.95,3.96,4.03,-0.07,-1.737,440476.0,176434.068
2020-09-08,601669.SH,3.97,4.03,3.96,4.01,3.96,0.05,1.2626,315734.36,125886.885
2020-09-09,601669.SH,3.98,4.06,3.97,4.01,4.01,0.0,0.0,468977.64,188288.022
2020-09-10,601669.SH,4.03,4.03,3.9,3.91,4.01,-0.1,-2.4938,457092.0,181214.082
2020-09-11,601669.SH,3.9,3.93,3.88,3.92,3.91,0.01,0.2558,271432.77,106048.608
2020-09-14,601669.SH,3.92,3.94,3.88,3.9,3.92,-0.02,-0.5102,239320.89,93579.653
2020-09-15,601669.SH,3.91,3.93,3.88,3.93,3.9,0.03,0.7692,224192.58,87515.163
2020-09-16,601669.SH,3.92,3.99,3.89,3.93,3.93,0.0,0.0,335486.67,132348.29
2020-09-17,601669.SH,3.91,3.95,3.9,3.93,3.93,0.0,0.0,236111.52,92667.908
2020-09-18,601669.SH,3.94,4.04,3.93,4.03,3.93,0.1,2.5445,560262.59,224183.813
2020-09-21,601669.SH,4.05,4.06,4.0,4.01,4.03,-0.02,-0.4963,293923.5,118267.284
2020-09-22,601669.SH,4.0,4.01,3.93,3.94,4.01,-0.07,-1.7456,289544.08,115103.358
2020-09-23,601669.SH,3.93,3.97,3.92,3.93,3.94,-0.01,-0.2538,195286.78,76846.168
2020-09-24,601669.SH,3.91,3.91,3.82,3.83,3.93,-0.1,-2.5445,387817.36,150004.212
2020-09-25,601669.SH,3.85,3.86,3.8,3.83,3.83,0.0,0.0,182239.03,69683.299
2020-09-28,601669.SH,3.83,3.86,3.81,3.82,3.83,-0.01,-0.2611,177199.51,67930.039
2020-09-29,601669.SH,3.84,3.86,3.82,3.82,3.82,0.0,0.0,144194.3,55327.851
2020-09-30,601669.SH,3.83,3.84,3.75,3.77,3.82,-0.05,-1.3089,219374.72,83201.914
2020-10-09,601669.SH,3.83,3.86,3.81,3.85,3.77,0.08,2.122,244435.29,93911.247
2020-10-12,601669.SH,3.86,3.98,3.86,3.97,3.85,0.12,3.1169,422590.2,166169.49
2020-10-13,601669.SH,3.97,3.97,3.92,3.93,3.97,-0.04,-1.0076,193906.77,76273.935
2020-10-14,601669.SH,3.93,3.96,3.89,3.96,3.93,0.03,0.7634,297062.22,116678.364
2020-10-15,601669.SH,3.95,3.96,3.91,3.93,3.96,-0.03,-0.7576,223705.88,88130.521
2020-10-16,601669.SH,3.94,4.02,3.93,3.95,3.93,0.02,0.5089,334783.57,132894.63
2020-10-19,601669.SH,3.96,4.04,3.93,3.95,3.95,0.0,0.0,320287.95,127748.556
2020-10-20,601669.SH,3.93,3.97,3.91,3.97,3.95,0.02,0.5063,240593.2,94839.924
2020-10-21,601669.SH,3.95,3.96,3.9,3.94,3.97,-0.03,-0.7557,223680.76,87744.688
2020-10-22,601669.SH,3.93,3.93,3.88,3.9,3.94,-0.04,-1.0152,155373.37,60663.003
2020-10-23,601669.SH,3.9,4.17,3.9,4.11,3.9,0.21,5.3846,1569703.59,638619.43
2020-10-26,601669.SH,4.15,4.16,4.05,4.07,4.11,-0.04,-0.9732,729146.49,297887.148
2020-10-27,601669.SH,4.05,4.06,3.98,3.99,4.07,-0.08,-1.9656,624368.05,250305.393
2020-10-28,601669.SH,4.01,4.05,3.96,4.02,3.99,0.03,0.7519,587343.18,235011.564
2020-10-29,601669.SH,3.97,4.0,3.93,3.99,4.02,-0.03,-0.7463,373669.72,148075.435
2020-10-30,601669.SH,3.99,4.0,3.8,3.84,3.99,-0.15,-3.7594,679401.13,263908.267
2020-11-02,601669.SH,3.84,3.85,3.78,3.81,3.84,-0.03,-0.7813,329690.22,125790.971
2020-11-03,601669.SH,3.83,3.89,3.81,3.87,3.81,0.06,1.5748,281062.99,108355.736
2020-11-04,601669.SH,3.87,3.87,3.81,3.83,3.87,-0.04,-1.0336,264532.4,101561.47
2020-11-05,601669.SH,3.86,3.9,3.84,3.88,3.83,0.05,1.3055,359426.39,139108.617
2020-11-06,601669.SH,3.89,3.92,3.84,3.9,3.88,0.02,0.5155,472246.04,183434.994
2020-11-09,601669.SH,3.92,4.0,3.91,3.98,3.9,0.08,2.0513,587756.95,233122.675
2020-11-10,601669.SH,4.01,4.04,3.95,3.96,3.98,-0.02,-0.5025,463869.99,185121.067
2020-11-11,601669.SH,3.96,4.13,3.95,4.07,3.96,0.11,2.7778,1089583.11,442918.065
2020-11-12,601669.SH,4.05,4.06,3.95,3.98,4.07,-0.09,-2.2113,598397.76,239513.036
2020-11-13,601669.SH,3.99,3.99,3.85,3.87,3.98,-0.11,-2.7638,716362.42,278966.023
2020-11-16,601669.SH,3.88,4.11,3.88,4.11,3.87,0.24,6.2016,1461959.32,589961.436
2020-11-17,601669.SH,4.1,4.11,4.03,4.07,4.11,-0.04,-0.9732,701214.49,285858.4
2020-11-18,601669.SH,4.06,4.13,4.03,4.07,4.07,0.0,0.0,664359.25,270771.405
2020-11-19,601669.SH,4.07,4.12,4.04,4.06,4.07,-0.01,-0.2457,591650.1,240493.751
2020-11-20,601669.SH,4.05,4.07,4.0,4.05,4.06,-0.01,-0.2463,458572.43,184931.575
2020-11-23,601669.SH,4.05,4.16,4.03,4.11,4.05,0.06,1.4815,1384253.7,567189.336
2020-11-24,601669.SH,4.09,4.16,4.07,4.14,4.11,0.03,0.7299,1127719.92,465902.914
2020-11-25,601669.SH,4.17,4.19,4.04,4.05,4.14,-0.09,-2.1739,1055390.03,434485.262
2020-11-26,601669.SH,4.04,4.05,4.0,4.02,4.05,-0.03,-0.7407,714872.73,287673.483
2020-11-27,601669.SH,4.03,4.07,3.98,4.07,4.02,0.05,1.2438,777767.54,313565.878
2020-11-30,601669.SH,4.12,4.38,4.11,4.22,4.07,0.15,3.6855,2803236.78,1193280.573
2020-12-01,601669.SH,4.23,4.26,4.14,4.23,4.22,0.01,0.237,1345708.55,563603.795
2020-12-02,601669.SH,4.24,4.32,4.18,4.25,4.23,0.02,0.4728,1201774.93,510580.914
2020-12-03,601669.SH,4.22,4.26,4.15,4.2,4.25,-0.05,-1.1765,937993.26,393776.534
2020-12-04,601669.SH,4.19,4.19,4.1,4.13,4.2,-0.07,-1.6667,732429.54,302770.352
2020-12-07,601669.SH,4.13,4.14,4.04,4.05,4.13,-0.08,-1.937,706221.87,288076.509
2020-12-08,601669.SH,4.05,4.07,4.02,4.02,4.05,-0.03,-0.7407,482423.18,194960.428
2020-12-09,601669.SH,4.02,4.04,3.97,3.98,4.02,-0.04,-0.995,554632.06,222311.644
2020-12-10,601669.SH,3.99,4.01,3.95,3.97,3.98,-0.01,-0.2513,461004.22,183324.785
2020-12-11,601669.SH,3.97,3.99,3.88,3.91,3.97,-0.06,-1.5113,580553.33,227565.285
2020-12-14,601669.SH,3.91,3.92,3.87,3.9,3.91,-0.01,-0.2558,399019.18,155382.515
2020-12-15,601669.SH,3.9,3.91,3.86,3.91,3.9,0.01,0.2564,366876.32,142577.355
2020-12-16,601669.SH,3.91,3.96,3.89,3.9,3.91,-0.01,-0.2558,381956.41,149706.141
2020-12-17,601669.SH,3.9,3.95,3.85,3.95,3.9,0.05,1.2821,464063.0,181062.709
2020-12-18,601669.SH,3.93,4.05,3.92,4.0,3.95,0.05,1.2658,796514.06,317825.119
2020-12-21,601669.SH,3.99,4.0,3.96,3.99,4.0,-0.01,-0.25,496394.43,197538.53
2020-12-22,601669.SH,3.97,3.97,3.84,3.85,3.99,-0.14,-3.5088,659051.79,256769.784
2020-12-23,601669.SH,3.85,3.89,3.84,3.86,3.85,0.01,0.2597,424250.34,163730.623
2020-12-24,601669.SH,3.88,3.9,3.8,3.81,3.86,-0.05,-1.2953,594585.37,227761.04
2020-12-25,601669.SH,3.8,3.9,3.78,3.87,3.81,0.06,1.5748,467639.8,180060.152
2020-12-28,601669.SH,3.88,3.88,3.8,3.82,3.87,-0.05,-1.292,470535.67,180571.694
2020-12-29,601669.SH,3.82,3.85,3.81,3.82,3.82,0.0,0.0,335422.45,128366.57
2020-12-30,601669.SH,3.82,3.85,3.81,3.82,3.82,0.0,0.0,350508.1,134105.936
2020-12-31,601669.SH,3.84,3.9,3.82,3.88,3.82,0.06,1.5707,539305.38,208672.792
2021-01-04,601669.SH,3.86,3.95,3.83,3.92,3.88,0.04,1.0309,732822.01,284416.334
2021-01-05,601669.SH,3.9,3.96,3.83,3.92,3.92,0.0,0.0,817452.15,318703.038
2021-01-06,601669.SH,3.9,4.03,3.88,3.99,3.92,0.07,1.7857,1128549.4,448331.85
2021-01-07,601669.SH,4.0,4.03,3.9,3.97,3.99,-0.02,-0.5013,1012457.35,401592.367
2021-01-08,601669.SH,3.96,4.0,3.91,3.94,3.97,-0.03,-0.7557,623835.27,246505.519
2021-01-11,601669.SH,3.95,3.98,3.84,3.85,3.94,-0.09,-2.2843,673985.35,263047.722
2021-01-12,601669.SH,3.84,3.99,3.82,3.95,3.85,0.1,2.5974,787916.6,309240.431
2021-01-13,601669.SH,3.92,4.17,3.9,4.09,3.95,0.14,3.5443,2162767.83,876641.046
2021-01-14,601669.SH,4.07,4.3,4.05,4.14,4.09,0.05,1.2225,2413893.78,1010490.695
2021-01-15,601669.SH,4.13,4.18,4.03,4.05,4.14,-0.09,-2.1739,1412909.13,577808.226
2021-01-18,601669.SH,4.03,4.09,4.01,4.03,4.05,-0.02,-0.4938,914506.19,368811.454
2021-01-19,601669.SH,4.04,4.06,4.0,4.03,4.03,0.0,0.0,741748.06,298589.885
2021-01-20,601669.SH,4.02,4.04,3.96,3.98,4.03,-0.05,-1.2407,813388.06,325434.1
2021-01-21,601669.SH,3.97,4.01,3.94,3.99,3.98,0.01,0.2513,674314.14,268139.906
2021-01-22,601669.SH,3.97,3.98,3.88,3.89,3.99,-0.1,-2.5063,752495.26,294561.75
2021-01-25,601669.SH,3.89,3.9,3.83,3.86,3.89,-0.03,-0.7712,602188.92,232417.527
2021-01-26,601669.SH,3.85,3.9,3.84,3.87,3.86,0.01,0.2591,448625.45,173339.225
2021-01-27,601669.SH,3.88,3.93,3.86,3.87,3.87,0.0,0.0,427580.17,166274.2
2021-01-28,601669.SH,3.85,3.85,3.8,3.81,3.87,-0.06,-1.5504,477729.65,182467.75
2021-01-29,601669.SH,3.82,3.83,3.75,3.78,3.81,-0.03,-0.7874,444291.15,168364.366
2021-02-01,601669.SH,3.79,3.82,3.76,3.8,3.78,0.02,0.5291,265137.69,100529.105
2021-02-02,601669.SH,3.8,3.84,3.8,3.82,3.8,0.02,0.5263,318258.95,121450.7
2021-02-03,601669.SH,3.81,3.82,3.71,3.72,3.82,-0.1,-2.6178,516406.82,193738.872
2021-02-04,601669.SH,3.71,3.71,3.57,3.62,3.72,-0.1,-2.6882,618204.0,224176.806
2021-02-05,601669.SH,3.62,3.68,3.6,3.63,3.62,0.01,0.2762,311212.38,113118.55
2021-02-08,601669.SH,3.62,3.67,3.61,3.64,3.63,0.01,0.2755,242438.89,88345.746
2021-02-09,601669.SH,3.65,3.71,3.63,3.69,3.64,0.05,1.3736,332631.28,122141.048
2021-02-10,601669.SH,3.69,3.72,3.67,3.71,3.69,0.02,0.542,302145.05,111815.416
2021-02-18,601669.SH,3.79,3.8,3.74,3.77,3.71,0.06,1.6173,448780.82,169240.736
2021-02-19,601669.SH,3.77,3.93,3.77,3.91,3.77,0.14,3.7135,800040.29,309738.005
2021-02-22,601669.SH,3.92,4.05,3.91,3.97,3.91,0.06,1.5345,1090048.82,434687.922
2021-02-23,601669.SH,3.95,4.01,3.88,3.9,3.97,-0.07,-1.7632,702851.96,277205.203
2021-02-24,601669.SH,3.92,3.96,3.85,3.89,3.9,-0.01,-0.2564,553619.11,215895.393
2021-02-25,601669.SH,3.92,4.01,3.9,3.96,3.89,0.07,1.7995,760560.25,301511.151
2021-02-26,601669.SH,3.92,3.94,3.85,3.87,3.96,-0.09,-2.2727,643649.49,250215.416
2021-03-01,601669.SH,3.88,3.94,3.86,3.93,3.87,0.06,1.5504,489415.2,190793.476
2021-03-02,601669.SH,3.93,3.94,3.85,3.86,3.93,-0.07,-1.7812,490079.43,190218.917
2021-03-03,601669.SH,3.85,3.92,3.85,3.92,3.86,0.06,1.5544,472256.49,183838.664
2021-03-04,601669.SH,3.92,3.98,3.87,3.9,3.92,-0.02,-0.5102,639960.12,250792.35
2021-03-05,601669.SH,3.88,4.02,3.87,3.96,3.9,0.06,1.5385,1037168.06,410793.945
2021-03-08,601669.SH,3.97,4.02,3.89,3.92,3.96,-0.04,-1.0101,915963.1,362613.731
2021-03-09,601669.SH,3.91,4.02,3.85,3.99,3.92,0.07,1.7857,1345462.18,531495.949
2021-03-10,601669.SH,4.02,4.02,3.86,3.89,3.99,-0.1,-2.5063,1110114.49,435366.476
2021-03-11,601669.SH,3.88,3.95,3.87,3.94,3.89,0.05,1.2853,767115.09,299823.621
2021-03-12,601669.SH,3.93,4.09,3.89,4.03,3.94,0.09,2.2843,2133275.95,857066.471
2021-03-15,601669.SH,4.05,4.13,4.02,4.07,4.03,0.04,0.9926,1961413.82,800254.35
2021-03-16,601669.SH,4.07,4.1,4.04,4.09,4.07,0.02,0.4914,1305654.99,531719.633
2021-03-17,601669.SH,4.07,4.08,3.98,4.0,4.09,-0.09,-2.2005,1266324.5,508766.532
2021-03-18,601669.SH,4.0,4.02,3.96,3.98,4.0,-0.02,-0.5,910084.84,363151.626
2021-03-19,601669.SH,3.95,3.98,3.9,3.92,3.98,-0.06,-1.5075,1089334.95,428504.615
2021-03-22,601669.SH,3.96,4.3,3.95,4.16,3.92,0.24,6.1224,2889902.2,1189359.516
2021-03-23,601669.SH,4.15,4.18,4.06,4.09,4.16,-0.07,-1.6827,1737337.42,714866.101
2021-03-24,601669.SH,4.08,4.14,4.05,4.09,4.09,0.0,0.0,1275411.75,522199.203
2021-03-25,601669.SH,4.07,4.09,3.98,4.0,4.09,-0.09,-2.2005,1279052.11,513959.338
2021-03-26,601669.SH,4.0,4.08,3.96,4.04,4.0,0.04,1.0,1063903.69,428595.064
2021-03-29,601669.SH,4.04,4.09,4.0,4.03,4.04,-0.01,-0.2475,876317.75,353941.64
2021-03-30,601669.SH,4.01,4.03,3.96,4.0,4.03,-0.03,-0.7444,804821.7,320829.977
2021-03-31,601669.SH,4.01,4.14,3.99,4.12,4.0,0.12,3.0,1921742.85,785910.396
2021-04-01,601669.SH,4.1,4.14,4.06,4.12,4.12,0.0,0.0,1119254.1,459029.488
2021-04-02,601669.SH,4.1,4.11,4.03,4.07,4.12,-0.05,-1.2136,818654.85,332975.318
2021-04-06,601669.SH,4.07,4.07,4.03,4.05,4.07,-0.02,-0.4914,524233.05,212198.259
2021-04-07,601669.SH,4.04,4.11,4.01,4.07,4.05,0.02,0.4938,763381.87,309885.812
2021-04-08,601669.SH,4.05,4.07,4.01,4.02,4.07,-0.05,-1.2285,771789.06,310904.173
2021-04-09,601669.SH,4.01,4.04,3.97,3.99,4.02,-0.03,-0.7463,600774.47,240177.182
2021-04-12,601669.SH,3.98,4.03,3.97,3.99,3.99,0.0,0.0,577594.02,230919.769
2021-04-13,601669.SH,3.98,3.99,3.9,3.92,3.99,-0.07,-1.7544,746039.69,293689.078
2021-04-14,601669.SH,3.91,3.94,3.89,3.92,3.92,0.0,0.0,495871.4,193909.548
2021-04-15,601669.SH,3.92,3.92,3.88,3.91,3.92,-0.01,-0.2551,341320.34,133014.587
2021-04-16,601669.SH,3.91,3.95,3.9,3.94,3.91,0.03,0.7673,332435.33,130537.648
2021-04-19,601669.SH,3.93,3.97,3.92,3.96,3.94,0.02,0.5076,486577.03,192367.723
2021-04-20,601669.SH,3.96,3.97,3.91,3.92,3.96,-0.04,-1.0101,516846.0,203311.477
2021-04-21,601669.SH,3.9,3.92,3.88,3.89,3.92,-0.03,-0.7653,398898.68,155397.566
2021-04-22,601669.SH,3.89,3.91,3.87,3.89,3.89,0.0,0.0,367662.87,142908.488
2021-04-23,601669.SH,3.88,3.89,3.83,3.87,3.89,-0.02,-0.5141,405602.2,156368.078
2021-04-26,601669.SH,3.86,3.88,3.83,3.84,3.87,-0.03,-0.7752,321267.72,123878.951
2021-04-27,601669.SH,3.84,3.85,3.8,3.82,3.84,-0.02,-0.5208,324671.82,123893.645
2021-04-28,601669.SH,3.82,3.85,3.8,3.84,3.82,0.02,0.5236,319836.52,122550.667
2021-04-29,601669.SH,3.85,3.89,3.84,3.88,3.84,0.04,1.0417,351815.88,136210.66
2021-04-30,601669.SH,3.89,3.9,3.8,3.82,3.88,-0.06,-1.5464,494522.85,189779.978
2021-05-06,601669.SH,3.83,3.87,3.82,3.83,3.82,0.01,0.2618,404731.56,155673.876
2021-05-07,601669.SH,3.83,3.91,3.82,3.89,3.83,0.06,1.5666,571326.82,221437.318
2021-05-10,601669.SH,3.88,3.91,3.86,3.91,3.89,0.02,0.5141,492035.12,191428.872
2021-05-11,601669.SH,3.89,3.91,3.85,3.9,3.91,-0.01,-0.2558,419064.45,162608.278
2021-05-12,601669.SH,3.88,3.9,3.86,3.89,3.9,-0.01,-0.2564,346022.23,134114.177
2021-05-13,601669.SH,3.87,3.9,3.86,3.89,3.89,0.0,0.0,395289.0,153235.436
2021-05-14,601669.SH,3.9,3.93,3.87,3.93,3.89,0.04,1.0283,551893.26,215518.974
2021-05-17,601669.SH,3.92,3.97,3.91,3.94,3.93,0.01,0.2545,536578.01,211293.342
2021-05-18,601669.SH,3.94,3.95,3.92,3.93,3.94,-0.01,-0.2538,355586.01,139865.187
2021-05-19,601669.SH,3.93,3.93,3.89,3.9,3.93,-0.03,-0.7634,304189.36,118799.668
2021-05-20,601669.SH,3.89,3.9,3.85,3.87,3.9,-0.03,-0.7692,376533.14,145692.919
2021-05-21,601669.SH,3.87,3.89,3.85,3.86,3.87,-0.01,-0.2584,386422.87,149340.186
2021-05-24,601669.SH,3.87,3.92,3.86,3.88,3.86,0.02,0.5181,408200.32,158596.419
2021-05-25,601669.SH,3.87,3.93,3.85,3.91,3.88,0.03,0.7732,695076.89,270777.298
2021-05-26,601669.SH,3.94,3.94,3.9,3.93,3.91,0.02,0.5115,519814.05,203966.148
2021-05-27,601669.SH,3.92,3.93,3.9,3.93,3.93,0.0,0.0,481353.08,188574.673
2021-05-28,601669.SH,3.92,3.94,3.9,3.91,3.93,-0.02,-0.5089,378809.86,148451.785
2021-05-31,601669.SH,3.91,3.92,3.89,3.9,3.91,-0.01,-0.2558,358064.11,139626.64
2021-06-01,601669.SH,3.9,3.92,3.89,3.9,3.9,0.0,0.0,328902.83,128370.456
2021-06-02,601669.SH,3.9,3.96,3.89,3.94,3.9,0.04,1.0256,615586.36,241628.217
2021-06-03,601669.SH,3.94,3.94,3.9,3.9,3.94,-0.04,-1.0152,417820.0,163498.215
2021-06-04,601669.SH,3.9,3.91,3.88,3.89,3.9,-0.01,-0.2564,450010.41,175171.999
2021-06-07,601669.SH,3.89,3.91,3.88,3.89,3.89,0.0,0.0,332478.11,129349.803
2021-06-08,601669.SH,3.89,3.9,3.86,3.87,3.89,-0.02,-0.5141,350491.99,135902.559
2021-06-09,601669.SH,3.88,3.88,3.85,3.86,3.87,-0.01,-0.2584,321445.67,124242.028
2021-06-10,601669.SH,3.87,3.88,3.85,3.85,3.86,-0.01,-0.2591,334436.6,129287.971
2021-06-11,601669.SH,3.85,3.88,3.85,3.87,3.85,0.02,0.5195,559904.75,216675.485
2021-06-15,601669.SH,3.87,3.88,3.8,3.8,3.87,-0.07,-1.8088,582601.83,222821.6
2021-06-16,601669.SH,3.81,3.86,3.8,3.83,3.8,0.03,0.7895,425270.0,163079.209
2021-06-17,601669.SH,3.83,3.83,3.78,3.8,3.83,-0.03,-0.7833,406223.0,154250.693
2021-06-18,601669.SH,3.81,3.81,3.78,3.79,3.8,-0.01,-0.2632,297439.0,112640.643
2021-06-21,601669.SH,3.79,3.8,3.77,3.78,3.79,-0.01,-0.2639,284864.67,107731.743
2021-06-22,601669.SH,3.78,3.85,3.77,3.8,3.78,0.02,0.5291,403565.08,153707.389
2021-06-23,601669.SH,3.8,3.81,3.79,3.8,3.8,0.0,0.0,324421.0,123249.909
2021-06-24,601669.SH,3.8,3.84,3.78,3.82,3.8,0.02,0.5263,336733.55,128424.276
2021-06-25,601669.SH,3.82,3.85,3.81,3.84,3.82,0.02,0.5236,408818.45,156654.433
2021-06-28,601669.SH,3.85,3.87,3.82,3.83,3.84,-0.01,-0.2604,359308.07,138104.07
2021-06-29,601669.SH,3.84,3.89,3.83,3.87,3.83,0.04,1.0444,671722.31,259616.772
2021-06-30,601669.SH,3.87,3.89,3.85,3.87,3.87,0.0,0.0,424169.11,164182.344
2021-07-01,601669.SH,3.87,3.95,3.86,3.91,3.87,0.04,1.0336,776751.09,303491.353
2021-07-02,601669.SH,3.9,3.95,3.86,3.89,3.91,-0.02,-0.5115,660128.3,257446.954
2021-07-05,601669.SH,3.89,3.91,3.86,3.91,3.89,0.02,0.5141,459794.2,178872.432
2021-07-06,601669.SH,3.9,3.97,3.89,3.94,3.91,0.03,0.7673,787418.92,309951.375
2021-07-07,601669.SH,3.88,3.88,3.82,3.84,3.85,-0.01,-0.2597,560113.09,215331.972
2021-07-08,601669.SH,3.85,3.88,3.83,3.85,3.84,0.01,0.2604,489270.1,188234.621
2021-07-09,601669.SH,3.84,3.87,3.82,3.86,3.85,0.01,0.2597,488383.57,188081.243
2021-07-12,601669.SH,3.88,4.0,3.87,3.95,3.86,0.09,2.3316,1273727.37,501134.046
2021-07-13,601669.SH,3.94,4.02,3.92,3.94,3.95,-0.01,-0.2532,1074828.02,425870.294
2021-07-14,601669.SH,3.94,4.01,3.93,3.94,3.94,0.0,0.0,667128.3,264174.687
2021-07-15,601669.SH,3.93,4.01,3.91,3.99,3.94,0.05,1.269,807370.69,320494.3
2021-07-16,601669.SH,3.99,4.05,3.96,3.99,3.99,0.0,0.0,773721.52,309150.999
2021-07-19,601669.SH,3.99,4.0,3.94,3.98,3.99,-0.01,-0.2506,571969.7,227172.309
2021-07-20,601669.SH,3.95,4.13,3.92,4.07,3.98,0.09,2.2613,1424846.77,575134.302
2021-07-21,601669.SH,4.08,4.1,3.96,3.98,4.07,-0.09,-2.2113,1186010.07,474556.295
2021-07-22,601669.SH,3.97,4.14,3.96,4.06,3.98,0.08,2.0101,1670412.64,681600.337
2021-07-23,601669.SH,4.1,4.46,4.07,4.34,4.06,0.28,6.8966,4360560.0,1893513.579
2021-07-26,601669.SH,4.5,4.65,4.36,4.56,4.34,0.22,5.0691,4867938.82,2183812.227
2021-07-27,601669.SH,4.7,4.86,4.46,4.51,4.56,-0.05,-1.0965,5861824.17,2711075.726
2021-07-28,601669.SH,4.43,4.57,4.27,4.42,4.51,-0.09,-1.9956,2712668.36,1198918.234
2021-07-29,601669.SH,4.49,4.69,4.4,4.43,4.42,0.01,0.2262,2577201.74,1157600.947
2021-07-30,601669.SH,4.4,4.87,4.39,4.87,4.43,0.44,9.9323,5186115.67,2482306.091
2021-08-02,601669.SH,5.0,5.36,4.95,5.36,4.87,0.49,10.0616,6756447.13,3450831.804
2021-08-03,601669.SH,5.58,5.9,5.5,5.76,5.36,0.4,7.4627,9362201.18,5396897.021
2021-08-04,601669.SH,5.69,5.82,5.51,5.79,5.76,0.03,0.5208,6500859.37,3699721.363
2021-08-05,601669.SH,5.68,5.69,5.35,5.43,5.79,-0.36,-6.2176,4968360.2,2723754.958
2021-08-06,601669.SH,5.42,5.72,5.38,5.55,5.43,0.12,2.2099,4603525.34,2551946.956
2021-08-09,601669.SH,5.63,5.65,5.36,5.43,5.55,-0.12,-2.1622,3002204.51,1642904.847
2021-08-10,601669.SH,5.45,5.65,5.23,5.32,5.43,-0.11,-2.0258,4276817.81,2311237.887
2021-08-11,601669.SH,5.31,5.85,5.3,5.55,5.32,0.23,4.3233,5472426.38,3068184.126
2021-08-12,601669.SH,5.65,5.66,5.3,5.36,5.55,-0.19,-3.4234,3462391.64,1862645.714
2021-08-13,601669.SH,5.33,5.48,5.22,5.33,5.36,-0.03,-0.5597,2643909.33,1411786.185
